keen.timestamp,keen.created_at,keen.id,Category,CategoryExpanded,CategoryWhere,Collections,Copyright,Dimensions,Filename,Format,MediaIrn,Object,ObjectIrn,Size,TransactionID
2014-08-28T21:33:30.975Z,2014-08-28T21:33:30.975Z,53ffa02a36bca4433fb78f37,Personal,avid collector of naval uniforms,,History,Creative Commons BY-NC-ND,4318 x 7096,MA_I262474.4318x7096.jpg,JPEG,261436,Captain James Cook’s replica Royal Navy Lieutenant’s Uniform,734663,2.56 MB,3338-cc0e-ce8e-e762-ccfa
2014-08-28T21:33:41.962Z,2014-08-28T21:33:41.962Z,53ffa035bcb79c4b03157415,Personal,avid collector of naval uniforms,,History,Creative Commons BY-NC-ND,4020 x 6976,MA_I262473.4020x6976.jpg,JPEG,261435,Captain James Cook’s replica Royal Navy Lieutenant’s Uniform,734663,2.58 MB,65ed-35d1-b58b-2787-77c5
2014-06-09T22:55:03.344Z,2014-06-09T22:55:03.344Z,53963b47ce5e4317116483f4,Blog,Background for improved article on C D Barraud,[redacted],Art,No known copyright restrictions,1262 x 1500,MA_I081834.jpg,JPEG,77944,Portrait of C.D. Barraud,43619,1.92 MB,3f47-9b4d-e2f5-4733-7c98
2014-06-04T10:14:39.829Z,2014-06-04T10:14:39.829Z,538ef18f36bf5a0c78ddbc1c,Blog,Background image for twitter profile,,Art,No known copyright restrictions,2400 x 2222,MA_I056566.jpg,JPEG,53823,Rhododendron Fragrantissima,43642,0.89 MB,3aee-02a0-1115-c9fb-2a59
2014-12-27T04:25:54.062Z,2014-12-27T04:25:54.062Z,549e34d246f9a737883ba422,Research,Background research for a novel of historical and speculative fiction.,,History,Creative Commons BY-NC-ND,5000 x 2779,MA_I255546.jpg,JPEG,254402,Double Hemisphere Sampler,1121796,4.92 MB,221a-d41f-f48d-c95b-7fae
2014-10-17T22:44:08.825Z,2014-10-17T22:44:08.825Z,54419bb836bca4788c3eaa99,Research,'Begonia House' on edge of nursery depot and main entrance is still used as No 2 glasshouse by Auckland City.,,Photography,No known copyright restrictions,3000 x 1982,MA_I065108.3000x3000.jpg,JPEG,62089,"In the Domain Gardens, Auckland",538219,4.69 MB,7155-c179-fd72-dc23-64ed
2014-11-23T20:03:37.279Z,2014-11-23T20:03:37.279Z,54723d99383144338aeff8f4,Book,Biography of James Hector,,Art,No known copyright restrictions,2049 x 2400,MA_I087863.jpg,JPEG,83286,Portrait of John Buchanan,532839,3.20 MB,bc86-8745-b275-fd77-4156
2014-11-23T20:03:59.919Z,2014-11-23T20:03:59.919Z,54723daf80a7bd10a5b0c08d,Book,Biography of James Hector,,Art,No known copyright restrictions,2049 x 2400,MA_I087863.jpg,JPEG,83286,Portrait of John Buchanan,532839,3.20 MB,acc7-06a8-c389-6c7c-594a
2014-12-09T19:45:54.082Z,2014-12-09T19:45:54.082Z,54875172d2eaaa1aaba78c5b,Book,Biography of James Hector,,History,Creative Commons BY-NC-ND,2354 x 2400,MA_I067443.2400x2400.jpg,JPEG,64435,"Founder’s Medal,  Royal Geographical Society.",780390,4.73 MB,b592-1f60-9256-dcbf-bed3
2014-12-09T19:51:14.171Z,2014-12-09T19:51:14.171Z,548752b2672e6c4bce3f86d2,Book,Biography of James Hector,,History,Creative Commons BY-NC-ND,2400 x 1600,MA_I029374.2400x2400.jpg,JPEG,25868,"New Zealand Exhibition Medal, 1865.",199160,1.48 MB,771a-f1e8-63d9-32c7-3a6a
2014-12-09T19:53:08.130Z,2014-12-09T19:53:08.130Z,5487532490e4bd11b3104a1f,Book,Biography of James Hector,,History,Creative Commons BY-NC-ND,2131 x 2400,MA_I067096.2400x2400.jpg,JPEG,64092,Lyell Medal,112433,2.52 MB,a575-1d95-1147-1900-52aa
2014-12-09T19:53:18.348Z,2014-12-09T19:53:18.348Z,5487532e672e6c4bbcdcf00d,Book,Biography of James Hector,,History,Creative Commons BY-NC-ND,2211 x 2400,MA_I067097.2400x2400.jpg,JPEG,64093,Lyell Medal,112433,3.31 MB,0d25-43fe-02b2-456c-d157
2014-10-25T04:15:58.821Z,2014-10-25T04:15:58.821Z,544b23fee861704bd652e987,Research,biography on Charles Major who came to NZ on this ship in 1872,,Photography,No known copyright restrictions,5000 x 3877,MA_I222849.5000x5000.jpg,JPEG,221349,&quot;Jessie Readman&quot;,18233,3.31 MB,0fd3-8fd5-9c04-6aeb-c7c8
2014-11-30T03:03:07.708Z,2014-11-30T03:03:07.708Z,547a88eb33e406271453abd0,Personal,Bishop Suter's art gallery,,Photography,No known copyright restrictions,4168 x 2856,MA_I249728.4168x2856.jpg,JPEG,248505,"Art Gallery from Queens Gardens, Nelson",1187948,2.02 MB,9b49-31e5-7f6d-051e-321a
2014-07-02T13:40:42.104Z,2014-07-02T13:40:42.104Z,53b40bda05cd6660aa63bb10,Book,[Redacted],,Photography,No known copyright restrictions,3436 x 4658,MA_I261317.3436x4658.jpg,JPEG,260255,"Portrait of Herbert, William and Frederick Costello",368279,9.20 MB,8df0-66fd-509c-8dc3-b8e3
2014-07-02T13:40:53.248Z,2014-07-02T13:40:53.248Z,53b40be573f4bb048572fc74,Book,[Redacted],,Photography,No known copyright restrictions,3436 x 4658,MA_I261317.3436x4658.jpg,JPEG,260255,"Portrait of Herbert, William and Frederick Costello",368279,9.20 MB,c8c3-af07-1e1b-4ee4-8f27
2015-03-25T22:24:22.527Z,2015-03-25T22:24:22.527Z,55133596e0855757da5354c0,Book,book is a non-profit commemorative history,,Photography,No known copyright restrictions,3994 x 3030,MA_I247933.3994x3030.jpg,JPEG,246709,Arthurs Point - Shotover River,546102,3.48 MB,43bd-670e-91ef-03cf-cd97
2014-06-07T17:46:48.866Z,2014-06-07T17:46:48.866Z,53935008d97b85043074ada7,Book,Book of memoires for father in his 70s,,History,Creative Commons BY-NC-ND,3486 x 5226,MA_I327513.3486x5226.jpg,JPEG,328162,Beer glass,1161204,0.99 MB,fdbe-ef54-4341-5c36-6e8f
2014-11-29T09:41:11.232Z,2014-11-29T09:41:11.232Z,547994b7bcb79c468a065d9d,Personal,Bridge St between Collingwood and Trafalgar,,Photography,No known copyright restrictions,3018 x 1986,MA_I244941.3018x1986.jpg,JPEG,243688,Nelson street,424028,1.18 MB,fe97-9c56-8b65-2a65-7049
2014-11-29T12:30:01.567Z,2014-11-29T12:30:01.567Z,5479bc49248196491a489954,Personal,"Brook Valley, Nelson",,Photography,No known copyright restrictions,640 x 486,MA_I029519.649x493.jpg,JPEG,26055,"On the Waterworks Road, Nelson",23034,0.05 MB,8508-36ae-f5f2-c559-c345
2014-08-14T07:04:34.082Z,2014-08-14T07:04:34.082Z,53ec5f8236bca477519c6380,Personal,Business identification,,Photography,No known copyright restrictions,6254 x 4633,MA_I209546.6254x4633.jpg,JPEG,207892,View of Pollen Street. From the album: Views of the Thames Gold Fields; American Photographic Company,830336,6.46 MB,8b06-916e-e882-1cb1-3936
2014-07-22T02:00:12.931Z,2014-07-22T02:00:12.931Z,53cdc5ac05cd667dbb1f8a5f,Personal,"Carrington College at the University of Otago is named after George Carrington, who purchased our first building when he was secretary of education. ",,Art,No known copyright restrictions,640 x 327,MA_I233107.640x640.jpg,JPEG,231722,Dunedin from Pine Hill,43139,0.16 MB,6a7a-46a8-7b58-380b-6b8f
2014-07-22T02:00:21.896Z,2014-07-22T02:00:21.896Z,53cdc5b573f4bb5d2d403669,Personal,"Carrington College at the University of Otago is named after George Carrington, who purchased our first building when he was secretary of education. ",,Art,No known copyright restrictions,640 x 311,MA_I087693.thumb.jpg,JPEG,83050,Dunedin from Pine Hill,43139,0.12 MB,79cf-ae6c-2ce2-e044-e247
2014-10-06T22:55:47.936Z,2014-10-06T22:55:47.936Z,54331df33831446af94cde42,Blog,CCANZ enewsletter,,Art,No known copyright restrictions,6525 x 4425,MA_I259776.6525x4425.jpg,JPEG,258707,Wellington Harbour,36430,28.71 MB,fc0a-8952-0c58-3ba2-89d3
2015-03-22T09:50:25.357Z,2015-03-22T09:50:25.357Z,550e90616f31a20a6ab57653,School,Ceremony of Remembrance unit for ANZAC,,Pacific Cultures,Creative Commons BY-NC-ND,3000 x 3000,MA_I083735.jpg,JPEG,79992,’ie t&#246;ga (cloth for toga) Le ageagea o Tumua,567243,6.71 MB,6131-2e1a-05e9-4ccd-0fb6
2015-03-14T02:07:59.995Z,2015-03-14T02:07:59.995Z,550397ff6f31a2479f3c3b97,Personal,Chas W. White & Cy on the building on the left was my [Redacted] business.,,Photography,No known copyright restrictions,8211 x 6414,MA_I315864.8211x6414.jpg,JPEG,316022,Dunedin from Express Company’s new building,16419,9.75 MB,0107-6154-ca60-5006-3e41
2015-03-27T04:51:24.454Z,2015-03-27T04:51:24.454Z,5514e1cc3bc6962b517a879f,Research,"Checking the river bank (Clutha) for old stuff like buildings and structures
",,Photography,No known copyright restrictions,4306 x 2868,MA_I248137.4306x2868.jpg,JPEG,246913,Clyde - The Dunstan,546865,2.88 MB,ff4f-4fcd-328c-3767-a5ae
2014-09-08T09:30:51.698Z,2014-09-08T09:30:51.698Z,540d774b0727196cb0663b29,Research,children's art class based on native flora,,Art,No known copyright restrictions,2465 x 3000,MA_I078194.jpg,JPEG,74687,Kaikomako; Pennantia corymbosa,550202,1.67 MB,b5b4-b6c8-5176-a40f-e401
2014-09-08T09:37:00.430Z,2014-09-08T09:37:00.430Z,540d78bc709a3920dfa70ed9,School,children's art classes based on native fauna,,Art,No known copyright restrictions,5100 x 3696,MA_I120615.jpg,JPEG,115407,Three huia (Heteralocha acutirostris),48313,15.53 MB,f80c-e9cc-20b1-b8d0-a59f
2015-03-27T11:07:56.406Z,2015-03-27T11:07:56.406Z,55153a0c90e4bd7e0a29c549,Research,Chipper family history. Genealogical research.,,Photography,No known copyright restrictions,4886 x 6768,MA_I299404.4886x6768.jpg,JPEG,299253,Chipper 6,368956,12.54 MB,f6d9-39d2-c182-a7b3-65c1
2015-02-24T22:24:08.937Z,2015-02-24T22:24:08.937Z,54ecfa086f31a26a54b40eba,Other,[redacted] exhibition,,Photography,No known copyright restrictions,9565 x 8087,MA_I061939.9565x8087.jpg,JPEG,59074,"Township of Featherston, Wairarapa, New Zealand",127937,18.10 MB,34e4-abfa-60fd-fc42-ab00
2015-02-24T22:25:47.268Z,2015-02-24T22:25:47.268Z,54ecfa6b2fd4b14af1fafd7c,Other,[redacted] exhibition,,Photography,No known copyright restrictions,9540 x 8028,MA_I061922.9540x8028.jpg,JPEG,59058,"Horseshoe Bend near Taueru [sic], Wairarapa, Castle Point Road, New Zealand",127886,17.00 MB,f3f3-a543-4dbf-5aa5-2ac2
2015-02-24T22:29:30.815Z,2015-02-24T22:29:30.815Z,54ecfb4a2fd4b14b01d55a60,Other,[redacted] exhibition,,Photography,No known copyright restrictions,9576 x 8016,MA_I061941.9576x8016.jpg,JPEG,59076,"Black Bridge over the Waiohini [sic] River, near Greytown, Wairarapa, NZ",127939,16.94 MB,1209-f0e8-29e0-a10d-36ce
2015-02-24T22:30:21.356Z,2015-02-24T22:30:21.356Z,54ecfb7d59949a60e5defaff,Other,[redacted] exhibition,,Photography,No known copyright restrictions,9601 x 8026,MA_I062028.9601x8026.jpg,JPEG,59159,"Ford of Waiohini River at Greytown, Wairarapa, New Zealand",127987,13.43 MB,8a02-f80a-a95c-9e31-169d
2015-02-24T22:33:08.732Z,2015-02-24T22:33:08.732Z,54ecfc246f31a26a5ba065a9,Other,[redacted] exhibition,,Photography,No known copyright restrictions,9549 x 8095,MA_I061934.9549x8095.jpg,JPEG,59067,"Featherston Side of the Remutaka [Rimutaka] Hill, from the Cutting at Cave’s Bridge, NZ",127926,17.00 MB,d83e-cd42-3d27-79c2-6d50
2015-02-24T22:36:39.507Z,2015-02-24T22:36:39.507Z,54ecfcf73bc696161d191eb6,Other,[redacted] exhibition,,Photography,No known copyright restrictions,2400 x 1529,MA_I068250.jpg,JPEG,65253,"Makaka River, Forty Mile Bush Road",568253,0.59 MB,b1ac-cff0-b66a-197b-547a
2015-02-24T22:39:03.584Z,2015-02-24T22:39:03.584Z,54ecfd876f31a26a7d6bb79f,Other,[redacted] exhibition,,Photography,No known copyright restrictions,9626 x 8050,MA_I061940.9626x8050.jpg,JPEG,59075,"Mungatarara [sic] Bridge near Carterton, Wellington and Masterton Road, NZ",127938,16.15 MB,0ec2-bc7f-9c25-aa7d-6b49
2015-02-24T22:40:21.393Z,2015-02-24T22:40:21.393Z,54ecfdd5c2266c4b864cd639,Other,[redacted] exhibition,,Photography,No known copyright restrictions,9612 x 8076,MA_I061942.9612x8076.jpg,JPEG,59077,"Wellington and Masterton Road, near Carterton, looking South, NZ",127940,17.95 MB,214e-a40c-2ee6-5ac1-b789
2015-02-24T22:43:07.725Z,2015-02-24T22:43:07.725Z,54ecfe7b96773d5f3833b53b,Other,[redacted] exhibition,,Photography,No known copyright restrictions,9550 x 8005,MA_I061923.9550x8005.jpg,JPEG,59059,"Tauherenikau, near Featherston, Wellington and Masterton Road, NZ",127887,14.93 MB,8e71-98fb-62ca-2ecd-ef4f
2015-02-24T22:54:50.547Z,2015-02-24T22:54:50.547Z,54ed013a96773d5f256207b9,Other,[redacted] exhibition,,Photography,No known copyright restrictions,9565 x 8003,MA_I061929.9565x8003.jpg,JPEG,59065,View of Masterton,127912,9.86 MB,46cc-60d5-033a-10fd-bf67
2015-02-24T22:56:31.969Z,2015-02-24T22:56:31.969Z,54ed019f2fd4b14b171240c1,Other,[redacted] exhibition,,Photography,No known copyright restrictions,9518 x 8098,MA_I062046.9518x8098.jpg,JPEG,59176,Scene at a sawmill,128065,18.17 MB,67b9-8d31-ba59-d2ef-6a06
2015-02-24T23:00:10.600Z,2015-02-24T23:00:10.600Z,54ed027a2fd4b14b2905fc74,Other,[redacted] exhibition,,Photography,No known copyright restrictions,3500 x 2934,MA_I061891.9473x7942.jpg,JPEG,59027,Victoria Hotel,127517,6.02 MB,82a8-f107-320b-bee9-0621
2015-02-24T23:01:45.661Z,2015-02-24T23:01:45.661Z,54ed02d96f31a26a72835735,Other,[redacted] exhibition,,Photography,No known copyright restrictions,9638 x 8096,MA_I062032.9638x8096.jpg,JPEG,59163,"Main Street, Masterton looking South",128023,13.14 MB,c483-06d5-f76d-0dad-0742
2015-02-25T00:09:03.628Z,2015-02-25T00:09:03.628Z,54ed129fc2266c4b93fcc5a1,Other,[redacted] exhibition,,Photography,No known copyright restrictions,9576 x 8016,MA_I061933.9576x8016.jpg,JPEG,59072,"Five Mile Avenue, Forty Mile Bush",127921,18.67 MB,2b3f-016c-68b3-2cbd-a13e
2015-02-25T00:12:27.478Z,2015-02-25T00:12:27.478Z,54ed136bc1e0ab4630b84038,Other,[redacted] exhibition,,Photography,No known copyright restrictions,9590 x 8011,MA_I061949.9590x8011.jpg,JPEG,59084,"Stuart’s Saw Mills, Hookers Line, near Carterton, Wairarapa, NZ",127952,15.66 MB,d208-9b20-7de8-a01b-a27d
2014-12-08T02:08:00.739Z,2014-12-08T02:08:00.739Z,5485080046f9a778d4df3d8c,Other,[redacted] museum display,,Photography,No known copyright restrictions,3500 x 2939,MA_I061925.9588x8052.jpg,JPEG,59061,"Greytown, Wairarapa, New Zealand, looking towards Wellington",127893,6.28 MB,dedc-1629-2f32-1e57-9e51
2015-01-29T00:15:50.319Z,2015-01-29T00:15:50.319Z,54c97bb62fd4b1115a06fc91,Other,collage,,Photography,No known copyright restrictions,6198 x 8001,MA_I342269.6198x8001.jpg,JPEG,343321,Woman with sunflower print curtains,238233,13.77 MB,90fc-c193-597f-e4ac-2131
2015-01-29T00:26:22.074Z,2015-01-29T00:26:22.074Z,54c97e2e96773d1189c446ae,Other,collage,,Photography,No known copyright restrictions,3546 x 5196,MA_I120314.jpg,JPEG,115175,Portrait of a young Samoan woman,297316,13.22 MB,a757-014a-647a-03e3-8a0e
2014-06-04T08:11:54.117Z,2014-06-04T08:11:54.117Z,538ed4ca05cd664d0d220085,Other,Collage for image blog,,Photography,No known copyright restrictions,640 x 538,MA_I148366.640x640.jpg,JPEG,143670,[Road workers],906791,0.22 MB,c6ae-8d92-564d-026a-b249
2014-08-10T07:54:05.388Z,2014-08-10T07:54:05.388Z,53e7251d3831441b49b52ef9,Research,Collect anything of Htames,,Photography,No known copyright restrictions,6053 x 4665,MA_I209548.6053x4665.jpg,JPEG,207894,View of Grahamstown from the Moanataiari. From the album: Views of the Thames Gold Fields; American Photographic Company,830340,5.68 MB,1ede-fe49-f796-c2ad-870a
2015-03-25T00:55:46.682Z,2015-03-25T00:55:46.682Z,5512079259949a082d268795,Other,collecting images that i like to design a tattoo for myself!,,Art,No known copyright restrictions,5224 x 6955,MA_I309578.5224x6955.jpg,JPEG,309553,Eriocaulon fistulosum R. Brown,1302450,2.83 MB,61ce-b4d5-ad5e-44e1-038f
2014-09-11T09:35:10.275Z,2014-09-11T09:35:10.275Z,54116cce709a3976d21961ba,Print,Collection of old Lyttelton photos to make a montage,,Photography,No known copyright restrictions,640 x 485,MA_I024130.645x489.jpg,JPEG,18940,Lyttelton,19450,0.04 MB,3302-e3fa-c5f2-5e42-3c33
2014-06-10T08:36:56.151Z,2014-06-10T08:36:56.151Z,5396c3a8d97b850421f6907f,Book,collection of songs from Avatele,,Photography,No known copyright restrictions,8030 x 6200,MA_I269455.8030x6200.jpg,JPEG,268528,"Avatele, Niue",113143,8.74 MB,236d-15ac-5751-387a-10a0
2014-11-10T21:50:14.035Z,2014-11-10T21:50:14.035Z,5461331680a7bd7985c94597,Personal,Commemorating WW1,,History,No known copyright restrictions,4776 x 6961,MA_I221722.4776x6961.jpg,JPEG,220105,"Poster, ’Women of Britain say - &quot;Go!&quot; ’",958810,8.31 MB,a6b3-cd45-b07e-aa89-071d
2015-03-26T01:57:45.078Z,2015-03-26T01:57:45.078Z,5513679946f9a71439ff936a,Other,Commercial merchandise ,,History,No known copyright restrictions,4776 x 6999,MA_I221609.4776x6999.jpg,JPEG,220132,"Poster, ’Let there not be a man’",1018114,3.63 MB,ed61-9e01-6bbc-de40-1d23
2015-03-26T01:58:05.526Z,2015-03-26T01:58:05.526Z,551367ad672e6c493bfd9f6f,Other,Commercial merchandise ,,History,No known copyright restrictions,4763 x 6845,MA_I221610.4763x6845.jpg,JPEG,220133,"Poster, ’To the Women of Britain’",1018118,5.69 MB,374a-3df5-ac7c-1653-791e
2015-03-26T01:58:30.008Z,2015-03-26T01:58:30.008Z,551367c6672e6c496072a5b0,Other,Commercial merchandise ,,History,No known copyright restrictions,4220 x 5992,MA_I223303.jpg,JPEG,221824,"Poster, ’Men Wanted for the Army’",1018131,6.70 MB,6598-5cd7-ca55-4810-8e8a
2015-03-26T01:58:43.132Z,2015-03-26T01:58:43.132Z,551367d396773d08da0acf01,Other,Commercial merchandise ,,History,No known copyright restrictions,4845 x 7123,MA_I221740.4845x7123.jpg,JPEG,220117,"Poster, ’England Expects Every Man To Do His Duty’",971752,4.65 MB,9f10-c4bd-62f8-8cb0-aeda
2015-03-26T01:59:00.839Z,2015-03-26T01:59:00.839Z,551367e490e4bd7df18911be,Other,Commercial merchandise ,,History,No known copyright restrictions,4382 x 6887,MA_I221748.4382x6887.jpg,JPEG,220131,"Poster, ’Cold-Blooded Murder!’",972061,3.78 MB,4bea-a7a7-c8a4-3c97-8a15
2015-03-26T01:59:10.389Z,2015-03-26T01:59:10.389Z,551367ee90e4bd7e023acc05,Other,Commercial merchandise ,,History,No known copyright restrictions,4224 x 6801,MA_I221785.4224x6801.jpg,JPEG,220244,"Poster, ’Halt! Who goes there?’",972054,4.34 MB,2eb4-6fd9-7217-6ea7-5525
2015-03-26T01:59:21.130Z,2015-03-26T01:59:21.130Z,551367f9672e6c494c4703d3,Other,Commercial merchandise ,,History,No known copyright restrictions,5246 x 7065,MA_I221733.5246x7065.jpg,JPEG,220125,"Poster, ’Men Wanted for the Army’",971632,8.71 MB,0734-9178-538b-0fbf-150e
2015-03-26T02:00:32.239Z,2015-03-26T02:00:32.239Z,5513684046f9a7145392db14,Other,Commercial merchandise ,,History,No known copyright restrictions,3096 x 4000,MA_I170104.jpg,JPEG,165992,"Poster, ’ANZAC’",592912,14.99 MB,3591-b496-ab30-e04e-e49c
2015-03-26T02:00:43.803Z,2015-03-26T02:00:43.803Z,5513684b90e4bd7e580f2935,Other,Commercial merchandise ,,History,No known copyright restrictions,5066 x 6953,MA_I221720.5066x6953.jpg,JPEG,220103,"Poster, ’Your King &amp; Country Need You’",958544,10.40 MB,a4fd-167a-31d0-4d8f-7b26
2015-03-26T02:01:03.960Z,2015-03-26T02:01:03.960Z,5513685f672e6c4931a6978c,Other,Commercial merchandise ,,History,No known copyright restrictions,7034 x 4780,MA_I221723.7034x4780.jpg,JPEG,220106,"Poster, ’We’re both needed to serve the Guns!’",958817,7.76 MB,9dad-1a24-3ed9-5e6f-fefc
2015-03-26T02:01:15.590Z,2015-03-26T02:01:15.590Z,5513686b59949a79cdfae518,Other,Commercial merchandise ,,History,No known copyright restrictions,4786 x 6895,MA_I221724.4786x6895.jpg,JPEG,220107,"Poster, ’If The Cap Fits You’",958827,4.47 MB,2a63-87b7-664b-9b90-5404
2015-03-26T02:01:26.110Z,2015-03-26T02:01:26.110Z,5513687690e4bd7df27cfd85,Other,Commercial merchandise ,,History,No known copyright restrictions,4803 x 7187,MA_I221725.4803x7187.jpg,JPEG,220108,"Poster, ’4 Questions to men who have not enlisted’",958830,5.49 MB,fd10-351c-bfa7-125e-cd1e
2015-03-26T02:01:38.779Z,2015-03-26T02:01:38.779Z,5513688290e4bd7e249cef0e,Other,Commercial merchandise ,,History,No known copyright restrictions,5026 x 6740,MA_I221726.5026x6740.jpg,JPEG,220109,"Poster, ’Remember Belgium’",971412,8.47 MB,5615-d4fd-ca64-8990-b38e
2015-03-26T02:01:49.271Z,2015-03-26T02:01:49.271Z,5513688d46f9a7142f0ce675,Other,Commercial merchandise ,,History,No known copyright restrictions,4923 x 7170,MA_I221739.4923x7170.jpg,JPEG,220114,"Poster, ’Soldiers’ Separation Allowances’",971748,5.09 MB,7234-8d68-521b-d081-f404
2015-03-26T02:02:01.809Z,2015-03-26T02:02:01.809Z,5513689959949a79bffbda2e,Other,Commercial merchandise ,,History,No known copyright restrictions,6950 x 4744,MA_I221738.6950x4744.jpg,JPEG,220130,"Poster, ’1805 &quot;England Expects&quot; 1915’",971737,6.03 MB,6237-7831-2613-af3b-77d3
2015-03-05T00:08:07.085Z,2015-03-05T00:08:07.085Z,54f79e67e085577679849ea9,Research,"Community Project in Surrey UK, looking at the stories of a few soldiers who received treatment at Walton-on-Thames. ",,Archives - Collected,No known copyright restrictions,4750 x 6768,MA_I321987.4750x6768.jpg,JPEG,322308,New Zealand’s Roll of Honour 1915 The Auckland Weekly News Illustrated List,397412,6.59 MB,a9fa-b3dd-9313-d6fb-107e
